initial_state,final_state,sum_A_if,lifetime,branching_ratio
[17],[2],137496.0,7.272938849130157e-06,0.0058394497729960405
[17],[13],133923.858,7.466929454795127e-06,0.0056877410411710445
[17],[19],25038.9,3.993785669498261e-05,0.0010634011092764194
[18],[1],5886300.0,1.6988600648964546e-07,0.26620186931301776
[18],[0],2944400.000000114,3.3962776796629575e-07,0.13315746462213612
[18],[6],1885490.0,5.303661117269251e-07,0.08526934790462631
[18],[4],1843080.0,5.425700457929119e-07,0.08335139923100025
[18],[3],1759440.0,5.68362660846633e-07,0.07956886617129537
[18],[8],1627080.0,6.145979300341717e-07,0.07358302117150416
[18],[10],1143480.0,8.745233847553084e-07,0.051712708071632356
[18],[2],842600.0,1.1868027533823879e-06,0.03810571922653429
[18],[13],815276.8011,1.226577278601286e-06,0.036870055630932395
[18],[15],745291.725,1.3417564779751177e-06,0.03370505247413886
[18],[19],504340.0,1.982789388111195e-06,0.022808258289473415
[18],[12],497252.2796,2.011051615096507e-06,0.022487723417032663
[18],[5],389740.0,2.5658131061733465e-06,0.01762559104124077
[18],[11],389110.0,2.56996736141451e-06,0.01759709993856724
[18],[16],359115.5453,2.7846190817627075e-06,0.01624063154413192
[18],[20],358590.0,2.7887001868429127e-06,0.01621686429793844
[18],[9],68259.0,1.4650082772967668e-05,0.0030869431387182573
[18],[7],27026.2,3.7001132234646376e-05,0.00122223212551645
[18],[17],26294.7354,3.803042642520753e-05,0.001189152390563033
[19],[1],5626200.0,1.7773985994099036e-07,0.2523473327667663
[19],[4],2556100.0,3.912210007433199e-07,0.11464665623069413
[19],[0],2168300.000000067,4.611907946317249e-07,0.09725298098862399
[19],[6],1895170.0,5.27657149490547e-07,0.08500250517926708
[19],[2],1859150.0,5.378802140763252e-07,0.08338692967070732
[19],[20],1595830.0,6.266331626802354e-07,0.07157645374305724
[19],[8],1095640.0,9.127085539045672e-07,0.04914184203771281
[19],[11],1069590.0,9.349376864032012e-07,0.047973442759590056
[19],[13],905912.6992,1.1038591255902333e-06,0.040632159070538174
