"['n1', 'n2', 'n3', 'n4', 'l3', 'l4']",lifetime_i
"[0, 4, 3, 4, 1, 4]",1.5620690508054607
"[0, 4, 3, 4, 3, 0]",2.3097249881813298
"[0, 4, 3, 4, 3, 2]",1.8642143126467272
"[0, 4, 3, 4, 3, 4]",1.6893610371162708
"[0, 4, 3, 5, 1, 1]",4.366425606464978
"[0, 4, 3, 5, 1, 3]",4.809404289743849
"[0, 4, 3, 5, 1, 5]",4.421983943038394
"[0, 4, 3, 5, 3, 1]",4.485946249382268
"[0, 4, 3, 5, 3, 3]",4.375712704215998
"[0, 4, 3, 5, 3, 5]",4.322083846402927
"[0, 4, 4, 0, 0, 0]",0.22123704617958326
"[0, 4, 4, 0, 2, 0]",0.3126606537832635
"[0, 4, 4, 0, 4, 0]",0.19303415171040814
"[0, 4, 4, 1, 0, 1]",0.599510687308805
"[0, 4, 4, 1, 2, 1]",0.8260500677150825
"[0, 4, 4, 1, 4, 1]",0.7900940876133209
"[0, 4, 4, 2, 0, 0]",1.5964747774363426
"[0, 4, 4, 2, 0, 2]",2.251411593315151
"[0, 4, 4, 2, 2, 0]",1.3174807514364122
"[0, 4, 4, 2, 2, 2]",1.973776676689233
"[0, 4, 4, 2, 4, 0]",1.7331335118354911
"[0, 4, 4, 2, 4, 2]",1.9367494669659575
"[0, 4, 4, 3, 0, 1]",4.717430060741133
"[0, 4, 4, 3, 0, 3]",4.774498978948332
"[0, 4, 4, 3, 2, 1]",4.8081449674169185
"[0, 4, 4, 3, 2, 3]",4.5489344416568045
"[0, 4, 4, 3, 4, 1]",4.3300892866252525
"[0, 4, 4, 3, 4, 3]",4.034431807601825
"[0, 4, 5, 0, 1, 0]",2.688840027775112
"[0, 4, 5, 0, 3, 0]",2.793063515716425
"[0, 4, 5, 1, 1, 1]",4.23498684707152
"[0, 4, 5, 1, 3, 1]",4.594579969130461
"[0, 4, 5, 1, 5, 1]",4.081731918379983
"[0, 5, 0, 0, 0, 0]",0.010916351430268903
"[0, 5, 0, 1, 0, 1]",0.011516012044714247
"[0, 5, 0, 2, 0, 0]",0.013027895393333535
"[0, 5, 0, 2, 0, 2]",0.011264138629317102
"[0, 5, 0, 3, 0, 1]",0.012791575066810433
"[0, 5, 0, 3, 0, 3]",0.010756372958238518
"[0, 5, 0, 4, 0, 0]",0.02360649850793404
"[0, 5, 0, 4, 0, 2]",0.017420378151827794
"[0, 5, 0, 4, 0, 4]",0.023981909764961076
"[0, 5, 0, 5, 0, 1]",0.03190107531133126
"[0, 5, 0, 5, 0, 3]",0.03178091393691386
"[0, 5, 0, 5, 0, 5]",0.031179714743861758
"[0, 5, 0, 6, 0, 0]",0.05592484478546658
"[0, 5, 0, 6, 0, 2]",0.05166801279401499
"[0, 5, 0, 6, 0, 4]",0.05310928334102337
"[0, 5, 0, 6, 0, 6]",0.08198882102481744
"[0, 5, 0, 7, 0, 1]",0.1794687544205504
"[0, 5, 0, 7, 0, 3]",0.11700609808665201
"[0, 5, 0, 7, 0, 5]",0.2673924521820089
"[0, 5, 0, 7, 0, 7]",0.18123080628409677
"[0, 5, 0, 8, 0, 0]",0.45250050862428787
"[0, 5, 0, 8, 0, 2]",0.3950945110869499
"[0, 5, 0, 8, 0, 4]",0.9235475127692835
"[0, 5, 0, 8, 0, 6]",0.4381370599437506
"[0, 5, 0, 8, 0, 8]",1.035596886934645
"[0, 5, 0, 9, 0, 1]",1.306122386183265
"[0, 5, 0, 9, 0, 3]",1.9997933132576347
"[0, 5, 0, 9, 0, 7]",1.2911431645340177
"[0, 5, 0, 9, 0, 9]",2.3903789476444057
"[0, 5, 0, 10, 0, 4]",5.686261671787419
"[0, 5, 0, 10, 0, 6]",4.136262240405575
"[0, 5, 0, 10, 0, 8]",4.1656430422579955
"[0, 5, 0, 10, 0, 10]",4.8410648257660895
"[0, 5, 1, 0, 1, 0]",0.010497177105840635
"[0, 5, 1, 1, 1, 1]",0.010124166172924639
"[0, 5, 1, 2, 1, 0]",0.02376083191499605
"[0, 5, 1, 2, 1, 2]",0.022197116178471386
"[0, 5, 1, 3, 1, 1]",0.03067048764801443
"[0, 5, 1, 3, 1, 3]",0.030429548205454276
"[0, 5, 1, 4, 1, 2]",0.061754393789284746
"[0, 5, 1, 4, 1, 4]",0.0563606580136621
"[0, 5, 1, 5, 1, 1]",0.18932146910218636
"[0, 5, 1, 5, 1, 3]",0.14219642049617928
"[0, 5, 1, 5, 1, 5]",0.1458770836334473
"[0, 5, 1, 6, 1, 0]",0.5103128390046064
"[0, 5, 1, 6, 1, 2]",0.47556892504302894
"[0, 5, 1, 6, 1, 4]",0.45275781096810364
"[0, 5, 1, 6, 1, 6]",0.6628137052704818
"[0, 5, 1, 7, 1, 1]",1.138242525494785
"[0, 5, 1, 7, 1, 3]",2.2856627241568415
"[0, 5, 1, 7, 1, 5]",1.6932195224296605
"[0, 5, 1, 7, 1, 7]",1.901432364258069
"[0, 5, 1, 8, 1, 0]",4.200119343351663
"[0, 5, 1, 8, 1, 2]",5.052941299892724
"[0, 5, 1, 8, 1, 4]",5.676995164744538
"[0, 5, 1, 8, 1, 6]",4.467315301434105
"[0, 5, 1, 8, 1, 8]",3.6852979856807866
"[0, 5, 2, 0, 0, 0]",0.02069232841648881
"[0, 5, 2, 0, 2, 0]",0.02377370002270355
"[0, 5, 2, 1, 0, 1]",0.02649399885411126
"[0, 5, 2, 1, 2, 1]",0.027676090246332188
"[0, 5, 2, 2, 0, 0]",0.0523951952927698
"[0, 5, 2, 2, 0, 2]",0.0364060182667392
"[0, 5, 2, 2, 2, 0]",0.03419242387336093
"[0, 5, 2, 2, 2, 2]",0.05281901136675927
"[0, 5, 2, 3, 0, 1]",0.12802006174291675
"[0, 5, 2, 3, 0, 3]",0.15755061029481868
"[0, 5, 2, 3, 2, 1]",0.1820458108300549
"[0, 5, 2, 3, 2, 3]",0.22270642226346613
"[0, 5, 2, 4, 0, 2]",0.6128924068937638
"[0, 5, 2, 4, 0, 4]",0.494653216022613
"[0, 5, 2, 4, 2, 0]",0.6121335360990886
"[0, 5, 2, 4, 2, 2]",0.5314971913114603
"[0, 5, 2, 4, 2, 4]",0.6537243616321119
"[0, 5, 2, 5, 0, 1]",1.135094047780674
"[0, 5, 2, 5, 0, 3]",1.8274451655738946
"[0, 5, 2, 5, 0, 5]",1.688666954957957
"[0, 5, 2, 5, 2, 1]",1.3793410282148548
"[0, 5, 2, 5, 2, 3]",2.4261559244101836
"[0, 5, 2, 5, 2, 5]",2.046502088586995
"[0, 5, 2, 6, 0, 2]",4.272471770950354
"[0, 5, 2, 6, 0, 4]",3.6379600143761976
"[0, 5, 2, 6, 0, 6]",3.9533320316859184
"[0, 5, 2, 6, 2, 2]",4.7440508652802205
"[0, 5, 2, 6, 2, 4]",3.951659454952745
"[0, 5, 2, 6, 2, 6]",4.853672987666198
"[0, 5, 3, 0, 1, 0]",0.05452729809066107
"[0, 5, 3, 0, 3, 0]",0.05325266828833239
"[0, 5, 3, 1, 1, 1]",0.15440491820964344
"[0, 5, 3, 1, 3, 1]",0.17887899626900544
"[0, 5, 3, 2, 1, 0]",0.4914635050987003
"[0, 5, 3, 2, 1, 2]",0.5366343499599447
"[0, 5, 3, 2, 3, 0]",0.4946859096939994
"[0, 5, 3, 2, 3, 2]",0.5913599711424369
"[0, 5, 3, 3, 1, 1]",1.472570510566834
"[0, 5, 3, 3, 1, 3]",1.8780703660786575
"[0, 5, 3, 3, 3, 1]",1.8326078609792846
"[0, 5, 3, 3, 3, 3]",2.076584770803258
"[0, 5, 3, 4, 1, 0]",4.094234610878382
"[0, 5, 3, 4, 1, 2]",4.048867474365639
"[0, 5, 3, 4, 1, 4]",4.379702785280575
"[0, 5, 3, 4, 3, 0]",4.2064008895435565
"[0, 5, 3, 4, 3, 2]",4.047807601305921
"[0, 5, 3, 4, 3, 4]",4.0947485781022745
"[0, 5, 4, 0, 0, 0]",0.49299152022670584
"[0, 5, 4, 0, 2, 0]",0.49823811443988847
"[0, 5, 4, 0, 4, 0]",0.6469641159623986
"[0, 5, 4, 1, 0, 1]",1.406892307813397
"[0, 5, 4, 1, 2, 1]",1.6448072619929923
"[0, 5, 4, 1, 4, 1]",2.160855905719297
"[0, 5, 4, 2, 0, 0]",3.776823673197604
"[0, 5, 4, 2, 0, 2]",3.160456730594596
"[0, 5, 4, 2, 2, 0]",3.9161277732160094
"[0, 5, 4, 2, 2, 2]",4.215362133431299
"[0, 5, 4, 2, 4, 0]",4.35927105111376
"[0, 5, 4, 2, 4, 2]",4.480076614536001
"[0, 5, 5, 0, 1, 0]",3.9296135541019552
"[0, 5, 5, 0, 3, 0]",4.268992180672637
"[0, 5, 5, 0, 5, 0]",4.103023551289989
"[0, 6, 0, 0, 0, 0]",0.008936778766230063
"[0, 6, 0, 1, 0, 1]",0.008761876948791191
"[0, 6, 0, 2, 0, 0]",0.009646888235360609
"[0, 6, 0, 2, 0, 2]",0.008470573234071343
"[0, 6, 0, 3, 0, 1]",0.02257175203309759
"[0, 6, 0, 3, 0, 3]",0.01929906514641799
"[0, 6, 0, 4, 0, 0]",0.032697506365111054
"[0, 6, 0, 4, 0, 2]",0.03370905643528577
"[0, 6, 0, 4, 0, 4]",0.03670833602752652
"[0, 6, 0, 5, 0, 1]",0.05464876782584257
"[0, 6, 0, 5, 0, 3]",0.05300239031755204
"[0, 6, 0, 5, 0, 5]",0.04982138372013585
"[0, 6, 0, 6, 0, 0]",0.14660077101251914
"[0, 6, 0, 6, 0, 2]",0.14192339383678562
"[0, 6, 0, 6, 0, 4]",0.13947685614551542
"[0, 6, 0, 6, 0, 6]",0.1763349302174549
"[0, 6, 0, 7, 0, 1]",0.4330021990488363
"[0, 6, 0, 7, 0, 3]",0.5541654782562436
"[0, 6, 0, 7, 0, 5]",0.38948234138547166
"[0, 6, 0, 7, 0, 7]",0.589597840870604
"[0, 6, 0, 8, 0, 2]",4.304048641059314
"[0, 6, 0, 8, 0, 4]",1.2259952043310818
"[0, 6, 0, 8, 0, 6]",1.2884686040981495
"[0, 6, 0, 9, 0, 5]",4.670585573028008
"[0, 6, 0, 9, 0, 7]",4.215832223618834
"[0, 6, 0, 9, 0, 9]",4.195712620625076
"[0, 6, 1, 0, 1, 0]",0.009130170401916292
"[0, 6, 1, 1, 1, 1]",0.019360598727503366
"[0, 6, 1, 2, 1, 0]",0.03197268040918178
"[0, 6, 1, 2, 1, 2]",0.031191925061949437
"[0, 6, 1, 3, 1, 1]",0.042599323024384184
"[0, 6, 1, 3, 1, 3]",0.04472906669911004
"[0, 6, 1, 4, 1, 0]",0.1455996137388683
"[0, 6, 1, 4, 1, 2]",0.15599782411626997
"[0, 6, 1, 4, 1, 4]",0.16609997582099148
"[0, 6, 1, 5, 1, 1]",0.3742469954819698
"[0, 6, 1, 5, 1, 3]",0.5508658948591106
"[0, 6, 1, 5, 1, 5]",0.47180310672632725
"[0, 6, 1, 6, 1, 0]",1.2501491498494455
"[0, 6, 1, 6, 1, 2]",1.7490095456399666
"[0, 6, 1, 6, 1, 4]",1.4699170071578112
"[0, 6, 1, 6, 1, 6]",1.4577170794602046
"[0, 6, 1, 7, 1, 1]",4.501265326335039
"[0, 6, 1, 7, 1, 5]",4.094189148720776
"[0, 6, 1, 7, 1, 7]",4.3026210048721225
"[0, 6, 2, 0, 0, 0]",0.027427141767954633
"[0, 6, 2, 0, 2, 0]",0.029336145447100687
"[0, 6, 2, 1, 0, 1]",0.03983835584959915
"[0, 6, 2, 1, 2, 1]",0.04249245331388809
"[0, 6, 2, 2, 0, 0]",0.12095867718766452
"[0, 6, 2, 2, 0, 2]",0.13461610249784647
"[0, 6, 2, 2, 2, 0]",0.1563824085307821
"[0, 6, 2, 2, 2, 2]",0.15193042220793257
"[0, 6, 2, 3, 0, 1]",0.4204746170294781
"[0, 6, 2, 3, 0, 3]",0.4771716372987876
"[0, 6, 2, 3, 2, 1]",0.5248967492530848
"[0, 6, 2, 3, 2, 3]",0.34935200967783747
"[0, 6, 2, 4, 0, 0]",1.5411567873445338
"[0, 6, 2, 4, 0, 4]",1.1633274055083829
"[0, 6, 2, 4, 2, 0]",1.712830885666999
"[0, 6, 2, 4, 2, 2]",1.455455707825271
"[0, 6, 2, 4, 2, 4]",1.5994247481780615
"[0, 6, 2, 5, 0, 3]",4.141605969983951
"[0, 6, 2, 5, 0, 5]",3.7188707730618566
"[0, 6, 2, 5, 2, 1]",3.98057251454633
"[0, 6, 2, 5, 2, 5]",3.9091124397503165
"[0, 6, 3, 0, 1, 0]",0.1473909232845452
"[0, 6, 3, 0, 3, 0]",0.1474874747073281
"[0, 6, 3, 1, 1, 1]",0.44408829291369695
"[0, 6, 3, 1, 3, 1]",0.4635715284964277
"[0, 6, 3, 2, 1, 0]",0.9961516288742635
"[0, 6, 3, 2, 1, 2]",1.2943492821513891
"[0, 6, 3, 2, 3, 0]",1.2242483897621876
"[0, 6, 3, 2, 3, 2]",1.4949609726480768
"[0, 6, 3, 3, 1, 1]",3.782821239187469
"[0, 6, 3, 3, 1, 3]",3.46409034045436
"[0, 6, 3, 3, 3, 1]",3.8894969102101196
"[0, 6, 3, 3, 3, 3]",3.9028831149321532
"[0, 6, 3, 4, 1, 2]",6.155203991093313
"[0, 6, 3, 4, 3, 0]",5.30057593668789
"[0, 6, 4, 0, 0, 0]",1.4906755245927346
"[0, 6, 4, 0, 2, 0]",1.4083857505454123
"[0, 6, 4, 0, 4, 0]",1.4360194302570497
"[0, 6, 4, 1, 2, 1]",3.3467233405236283
"[0, 6, 4, 1, 4, 1]",4.151065648834044
"[0, 6, 4, 2, 0, 2]",6.494914575871638
"[0, 6, 4, 2, 2, 2]",5.228757245889083
"[0, 6, 5, 0, 1, 0]",5.650237575925178
"[0, 6, 5, 0, 3, 0]",5.932927455599046
"[0, 6, 5, 0, 5, 0]",5.0774000415706455
"[0, 7, 0, 0, 0, 0]",0.007978273383213113
"[0, 7, 0, 1, 0, 1]",0.00771297755153081
"[0, 7, 0, 2, 0, 0]",0.020424337415585386
"[0, 7, 0, 2, 0, 2]",0.020421639965737957
"[0, 7, 0, 3, 0, 1]",0.04003367393590148
"[0, 7, 0, 3, 0, 3]",0.04296446364403115
"[0, 7, 0, 4, 0, 0]",0.0452550721557687
"[0, 7, 0, 4, 0, 2]",0.04859774292797419
"[0, 7, 0, 4, 0, 4]",0.04209692815867366
"[0, 7, 0, 5, 0, 1]",0.1330750132267907
"[0, 7, 0, 5, 0, 3]",0.15278208836982993
"[0, 7, 0, 5, 0, 5]",0.12582615998212957
"[0, 7, 0, 6, 0, 0]",0.5259878332178464
"[0, 7, 0, 6, 0, 2]",0.5701891150336719
"[0, 7, 0, 6, 0, 4]",0.5302454309284025
"[0, 7, 0, 6, 0, 6]",0.520873737153051
"[0, 7, 0, 7, 0, 1]",1.7798276622722558
"[0, 7, 0, 7, 0, 5]",1.2471446509630184
"[0, 7, 0, 8, 0, 4]",5.385700693807962
"[0, 7, 0, 8, 0, 8]",3.7486545482363205
"[0, 7, 1, 0, 1, 0]",0.01846038998467642
"[0, 7, 1, 1, 1, 1]",0.029911547229320205
"[0, 7, 1, 2, 1, 0]",0.03471541145905216
"[0, 7, 1, 2, 1, 2]",0.03505831216955773
"[0, 7, 1, 3, 1, 1]",0.130589835402044
"[0, 7, 1, 3, 1, 3]",0.13127261924524272
"[0, 7, 1, 4, 1, 0]",0.3634431985670525
"[0, 7, 1, 4, 1, 2]",0.3678798129085658
"[0, 7, 1, 4, 1, 4]",0.38328350620461255
"[0, 7, 1, 5, 1, 1]",1.2725466071431721
"[0, 7, 1, 5, 1, 3]",1.2385031894673395
"[0, 7, 1, 5, 1, 5]",1.222011136210505
"[0, 7, 1, 6, 1, 2]",4.2047285066249325
"[0, 7, 1, 6, 1, 4]",4.267268854161345
"[0, 7, 1, 6, 1, 6]",3.3679482899148088
"[0, 7, 2, 0, 0, 0]",0.037385247213591107
"[0, 7, 2, 0, 2, 0]",0.04013728444357596
"[0, 7, 2, 1, 0, 1]",0.10457818983010887
"[0, 7, 2, 1, 2, 1]",0.12244255753478182
"[0, 7, 2, 2, 0, 0]",0.4415041966580701
"[0, 7, 2, 2, 0, 2]",0.38860461402873575
"[0, 7, 2, 2, 2, 0]",0.41890016346431447
"[0, 7, 2, 2, 2, 2]",0.42981828993795895
"[0, 7, 2, 3, 0, 1]",1.2517449929631976
"[0, 7, 2, 3, 0, 3]",1.1642242065784376
"[0, 7, 2, 3, 2, 1]",1.2844288913326176
"[0, 7, 2, 3, 2, 3]",1.281893621492534
"[0, 7, 2, 4, 0, 2]",3.127588609967506
"[0, 7, 2, 4, 0, 4]",4.271469987428431
"[0, 7, 2, 4, 2, 0]",4.470125917625613
"[0, 7, 2, 4, 2, 2]",3.595808442031051
"[0, 7, 2, 4, 2, 4]",3.6086358282998146
"[0, 7, 3, 0, 1, 0]",0.3974070567757522
"[0, 7, 3, 0, 3, 0]",0.3821997326887126
"[0, 7, 3, 1, 1, 1]",1.066550671631336
"[0, 7, 3, 1, 3, 1]",1.1533548485394935
"[0, 7, 3, 2, 1, 0]",2.623899162099415
"[0, 7, 3, 2, 1, 2]",3.4084409348110127
"[0, 7, 3, 2, 3, 0]",3.196255468974757
"[0, 7, 3, 2, 3, 2]",3.743165540107188
"[0, 7, 3, 3, 1, 3]",4.8726721236616894
"[0, 7, 3, 3, 3, 1]",5.431149675205218
"[0, 7, 3, 3, 3, 3]",5.269436050978875
"[0, 7, 4, 0, 0, 0]",3.6219240899680707
"[0, 7, 4, 0, 2, 0]",3.591402368623391
"[0, 7, 4, 0, 4, 0]",3.5699517977700546
"[0, 7, 4, 1, 0, 1]",5.0967369801249545
"[0, 7, 4, 1, 2, 1]",5.004560305939518
"[0, 7, 4, 1, 4, 1]",5.467428434766877
"[0, 8, 0, 0, 0, 0]",0.006680530746382339
"[0, 8, 0, 1, 0, 1]",0.011724856897096748
"[0, 8, 0, 2, 0, 0]",0.03958867737086975
"[0, 8, 0, 2, 0, 2]",0.043668272268508626
"[0, 8, 0, 3, 0, 1]",0.03884123739108991
"[0, 8, 0, 3, 0, 3]",0.04543540890722227
"[0, 8, 0, 4, 0, 0]",0.12125762325902485
"[0, 8, 0, 4, 0, 2]",0.13960820481732425
"[0, 8, 0, 4, 0, 4]",0.130217298854433
"[0, 8, 0, 5, 0, 1]",0.30006887363835155
"[0, 8, 0, 5, 0, 3]",0.3211686434321086
"[0, 8, 0, 5, 0, 5]",0.31289932800710213
"[0, 8, 0, 6, 0, 2]",1.1943714817406668
"[0, 8, 0, 6, 0, 4]",0.9819676498926256
"[0, 8, 0, 6, 0, 6]",1.147834986947415
"[0, 8, 0, 7, 0, 1]",4.945218388831325
"[0, 8, 0, 7, 0, 3]",4.200636826156501
"[0, 8, 0, 7, 0, 5]",4.423485272840322
"[0, 8, 1, 0, 1, 0]",0.031536444222755596
"[0, 8, 1, 1, 1, 1]",0.033674236327553494
"[0, 8, 1, 2, 1, 0]",0.11137232440726232
"[0, 8, 1, 2, 1, 2]",0.11359692167801307
"[0, 8, 1, 3, 1, 1]",0.38243163314875983
"[0, 8, 1, 3, 1, 3]",0.3393490220393067
"[0, 8, 1, 4, 1, 0]",0.9603600662664363
"[0, 8, 1, 4, 1, 2]",1.2422055438700301
"[0, 8, 1, 4, 1, 4]",1.272258264310763
"[0, 8, 1, 5, 1, 1]",3.6493901415537175
"[0, 8, 1, 5, 1, 5]",3.1494929871713855
"[0, 8, 1, 6, 1, 2]",6.004439689493385
"[0, 8, 2, 0, 0, 0]",0.09184573726722234
"[0, 8, 2, 0, 2, 0]",0.10627493208382116
"[0, 8, 2, 1, 0, 1]",0.22438851254379497
"[0, 8, 2, 1, 2, 1]",0.3423971899326084
"[0, 8, 2, 2, 0, 0]",0.9755937979706553
"[0, 8, 2, 2, 0, 2]",1.0715633854876272
"[0, 8, 2, 2, 2, 0]",0.9788020591244947
"[0, 8, 2, 2, 2, 2]",1.2015961874465837
"[0, 8, 2, 3, 0, 3]",4.018016575823687
"[0, 8, 2, 3, 2, 1]",3.766940435178255
"[0, 8, 2, 3, 2, 3]",2.7724557916150916
"[0, 8, 2, 4, 0, 2]",5.278508951004177
"[0, 8, 2, 4, 2, 4]",5.702686813725341
"[0, 8, 3, 0, 1, 0]",0.9669437507873786
"[0, 8, 3, 0, 3, 0]",1.1675549513454897
"[0, 8, 3, 1, 1, 1]",3.1310650106351554
"[0, 8, 3, 1, 3, 1]",2.6383795459810866
"[0, 8, 3, 2, 1, 0]",5.063299009870108
"[0, 8, 3, 2, 1, 2]",5.277974787096366
"[0, 8, 3, 2, 3, 0]",5.209580950539979
"[0, 8, 3, 2, 3, 2]",4.910639154329754
"[0, 8, 4, 0, 0, 0]",4.36747899233428
"[0, 8, 4, 0, 2, 0]",3.9678172859962575
"[0, 8, 4, 0, 4, 0]",4.875887413320796
"[0, 9, 0, 0, 0, 0]",0.006430679520180702
"[0, 9, 0, 1, 0, 1]",0.04300245566614945
"[0, 9, 0, 2, 0, 0]",0.03783763275804926
"[0, 9, 0, 2, 0, 2]",0.038941077540378635
"[0, 9, 0, 3, 0, 1]",0.0917598930107739
"[0, 9, 0, 3, 0, 3]",0.13940344022374054
"[0, 9, 0, 4, 0, 0]",0.27996880008855674
"[0, 9, 0, 4, 0, 2]",0.650692278266913
"[0, 9, 0, 6, 0, 6]",4.203504768524029
"[0, 9, 1, 0, 1, 0]",0.034603291117918544
"[0, 9, 1, 1, 1, 1]",0.08403525890235614
"[0, 9, 1, 2, 1, 0]",0.30090098231334494
"[0, 9, 1, 2, 1, 2]",0.27482603393676674
"[0, 9, 1, 3, 1, 1]",1.039567856158248
"[0, 9, 1, 3, 1, 3]",1.3036618432496954
"[0, 9, 1, 4, 1, 4]",4.358875154566851
"[0, 9, 1, 5, 1, 1]",4.813383636905981
"[0, 9, 1, 5, 1, 3]",4.800250099849876
"[0, 9, 2, 0, 0, 0]",0.25067917122734074
"[0, 9, 2, 0, 2, 0]",0.25623829502763223
"[0, 9, 2, 1, 0, 1]",0.853924084780737
"[0, 9, 2, 1, 2, 1]",1.0666702359483482
"[0, 9, 2, 2, 2, 0]",2.3792977779234734
"[0, 9, 2, 2, 2, 2]",3.073879471563538
"[0, 9, 2, 3, 0, 1]",5.171966479075288
"[0, 9, 2, 3, 0, 3]",5.490757444148066
"[0, 9, 2, 3, 2, 1]",4.616821105225309
"[0, 9, 2, 3, 2, 3]",5.8917415006601646
"[0, 9, 3, 0, 1, 0]",2.7537203699818105
"[0, 9, 3, 0, 3, 0]",2.8829484159019447
"[0, 9, 3, 1, 1, 1]",4.797847208102393
"[0, 9, 3, 1, 3, 1]",4.477707730358127
"[0, 10, 0, 0, 0, 0]",0.03504888400127205
"[0, 10, 0, 1, 0, 1]",0.04785419941389584
"[0, 10, 0, 2, 0, 0]",0.13501619259590833
"[0, 10, 0, 2, 0, 2]",0.12325912270656494
"[0, 10, 0, 3, 0, 1]",0.33276673331240647
"[0, 10, 0, 3, 0, 3]",0.523607836955308
"[0, 10, 0, 4, 0, 2]",1.6191034304491931
"[0, 10, 0, 4, 0, 4]",1.0739919193297462
"[0, 10, 0, 5, 0, 3]",3.1311520926611767
"[0, 10, 0, 5, 0, 5]",5.0394597438051765
"[0, 10, 1, 0, 1, 0]",0.09882135874151222
"[0, 10, 1, 1, 1, 1]",0.3655420427474876
"[0, 10, 1, 2, 1, 2]",1.2862365540431318
"[0, 10, 1, 3, 1, 1]",3.1242039005914877
"[0, 10, 1, 3, 1, 3]",3.2765729842410654
"[0, 10, 2, 0, 0, 0]",0.9595814599499092
"[0, 10, 2, 0, 2, 0]",1.2177567890386543
"[0, 10, 2, 1, 0, 1]",2.89530918310835
"[0, 10, 2, 1, 2, 1]",2.7894396537284702
"[0, 10, 2, 2, 0, 0]",4.9219112498073265
"[0, 10, 2, 2, 2, 2]",5.236011151147199
"[0, 10, 3, 0, 1, 0]",4.560354924448559
"[0, 10, 3, 0, 3, 0]",5.242760435265551
"[0, 11, 0, 1, 0, 1]",0.14394003963147045
"[0, 11, 0, 2, 0, 2]",0.4118078363016663
"[0, 11, 0, 3, 0, 1]",1.070329448826944
"[0, 11, 0, 3, 0, 3]",1.3387011794246335
"[0, 11, 0, 4, 0, 2]",3.3479666973562145
"[0, 11, 1, 0, 1, 0]",0.3551509476259339
"[0, 11, 1, 1, 1, 1]",1.1212729558121841
"[0, 11, 1, 2, 1, 0]",3.7965591634034372
"[0, 11, 1, 2, 1, 2]",4.149237373873339
"[0, 11, 2, 0, 0, 0]",3.751547983292906
"[0, 11, 2, 0, 2, 0]",3.5137824054416735
"[0, 11, 2, 1, 0, 1]",4.675506044525025
"[0, 11, 2, 1, 2, 1]",5.47425214034091
"[0, 12, 0, 0, 0, 0]",0.14266025923083703
"[0, 12, 0, 1, 0, 1]",0.5916684076769043
"[0, 12, 0, 2, 0, 0]",1.294344149585708
"[0, 12, 0, 2, 0, 2]",1.734999118638153
"[0, 12, 0, 3, 0, 1]",3.6519479111620625
"[0, 12, 0, 3, 0, 3]",3.7157449923686534
"[0, 12, 1, 0, 1, 0]",1.3780716458465254
"[0, 12, 1, 1, 1, 1]",4.269376732502844
"[0, 12, 2, 0, 2, 0]",5.360853287946228
"[0, 13, 0, 0, 0, 0]",0.557181721258961
"[0, 13, 0, 1, 0, 1]",2.3228592211547263
"[0, 13, 0, 2, 0, 2]",4.010726045293561
"[0, 13, 1, 0, 1, 0]",4.830053836325276
"[0, 14, 0, 0, 0, 0]",1.7850388434447293
"[0, 14, 0, 1, 0, 1]",4.612306395260509
"[0, 15, 0, 0, 0, 0]",3.448319267051916
"[1, 0, 0, 0, 0, 0]",0.09677157849620986
"[1, 0, 0, 1, 0, 1]",0.06130862588323633
"[1, 0, 0, 2, 0, 0]",0.04331164129884841
"[1, 0, 0, 2, 0, 2]",0.047008321488654824
"[1, 0, 0, 3, 0, 3]",0.03235259646331977
"[1, 0, 0, 4, 0, 0]",0.022318745580163835
"[1, 0, 0, 4, 0, 2]",0.02572147632310676
"[1, 0, 0, 4, 0, 4]",0.021235891664981427
"[1, 0, 0, 5, 0, 3]",0.021668274534577554
"[1, 0, 0, 5, 0, 5]",0.020106609547108526
"[1, 0, 0, 6, 0, 0]",0.04046336781601985
"[1, 0, 0, 6, 0, 2]",0.041541070549505094
"[1, 0, 0, 6, 0, 4]",0.03968252455389321
"[1, 0, 0, 6, 0, 6]",0.03118066394987513
"[1, 0, 0, 7, 0, 1]",0.04409334244520923
"[1, 0, 0, 7, 0, 3]",0.0423516010196351
"[1, 0, 0, 7, 0, 5]",0.040391425309634535
"[1, 0, 0, 7, 0, 7]",0.05353432585646477
"[1, 0, 0, 8, 0, 0]",0.10986117693058332
"[1, 0, 0, 8, 0, 2]",0.1085592125967412
"[1, 0, 0, 8, 0, 4]",0.11849840564236781
"[1, 0, 0, 8, 0, 6]",0.1289507687574922
"[1, 0, 0, 8, 0, 8]",0.1295311572561005
"[1, 0, 0, 9, 0, 3]",0.2899265153820131
"[1, 0, 0, 9, 0, 5]",0.358788038197788
"[1, 0, 0, 9, 0, 7]",0.2819052124416443
"[1, 0, 0, 9, 0, 9]",0.3949101783233968
"[1, 0, 0, 10, 0, 0]",0.9627562075292774
"[1, 0, 0, 10, 0, 2]",0.9709059027754743
"[1, 0, 0, 10, 0, 4]",1.196208333070031
"[1, 0, 0, 10, 0, 8]",0.998840484461109
"[1, 0, 0, 10, 0, 10]",1.0521269507070024
"[1, 0, 0, 11, 0, 1]",3.3216256608420394
"[1, 0, 0, 11, 0, 7]",3.139272543905746
"[1, 0, 0, 11, 0, 9]",3.7396729781984224
"[1, 0, 0, 11, 0, 11]",2.063849736451033
"[1, 0, 0, 12, 0, 0]",5.5469159556852095
